fips,level,growth,H,cr4,entrant_share,sbir_share,underuse,pop,RICH,GROW,OPP,PRI,PRI_pca
48025,34111812.46765471,-1.2872457803858364,2.2919854218573827,0.6207615078508396,0.3122597152460565,0,0.8169117529402551,32026.882352941175,0.4011211460604173,0.5632362644783008,0.44596698847710997,0.47010813300527604,0.582089552238806
36017,74867114.37261014,0.4820451050724994,2.034962724154762,0.8527279490737181,0.0030388812239468144,0,0.6550234189462129,48374.82352941176,0.5232014948614139,0.5204374148568507,0.3377971556109208,0.4604786884430618,0.3619402985074627
37097,527246884.07620186,0.9597205814000667,2.2678100807038106,0.8130176107655002,0.0051117750453967045,0.32891268898361126,0.6565589625786867,175856.82352941178,0.7623793210837745,0.5878315880970444,0.6881552994913319,0.6794554028907168,0.7014925373134329
22023,161403936.34355897,-0.6545875307685911,1.639665180190758,0.4184296529956389,0.0031949510354155088,0,-3.1891960028594575,6338.35294117647,0.630956088445967,0.3458888604889562,0.30146371846776704,0.42610288913423006,0.6109226594301221
48381,174504499.0614923,3.142356481313028,0.9949398362377785,0.9247238677865738,3.177247678224396e-4,0,1.3396156607796894,133008.5294117647,0.6393646838990968,0.6217726044581248,0.34111906986400914,0.5340854527404103,0.20149253731343283
45069,105142011.97462437,-1.8911873661852034,1.8884441550836133,0.673366213904861,0.009296440696554793,0,-0.5515389014873622,27280.352941176472,0.5736530675801931,0.295133120152562,0.3317761860271982,0.40018745791998445,0.5061058344640434
55027,54966567.627925724,-0.15423247189617584,2.7571269561826086,0.5375918976127713,0.05252863996023353,0,1.875166431448937,88321.88235294117,0.47804422298349425,0.5973980978691893,0.5291186546247274,0.5348536584924704,0.621438263229308
27033,4748085.207224217,0.2634511542846223,1.7657180498853486,0.7909543681087737,0,0,1.2361491029565363,11481.235294117647,0.1778262223606353,0.3137720488466757,0.40350877192982454,0.29836901437904517,0.16587516960651288
38081,7737848.884128728,0.23218775581656814,1.9034300094052694,0.5847224493595816,0.027173915660106924,0,-0.9035669324951848,3856.1176470588234,0.22173777639364683,0.6097886637136779,0.34236478770891726,0.39129707593874735,0.46506105834464045
46011,81967249.43639466,-1.1779118789678336,2.7530288658377358,0.8175111482441196,0.08530742920675227,0.02213028479265691,0.025569930828359424,33884.470588235294,0.5353472438492681,0.5082902122653267,0.6238970206581542,0.5558448255909164,0.7662822252374492
28071,1389371265.8434958,0.2394945580211818,1.4846125293298862,0.8444689171105192,0.002280142498814692,0,-2.126207644414213,53051.05882352941,0.8483338523824354,0.4825602131445161,0.1778262223606353,0.5029067626291955,0.4762550881953867
39135,5143595.880099628,-1.2452101815337642,2.1106383512278732,0.6725413388522192,0,0,3.096755873216996,41384.23529411765,0.1862348178137652,0.10905698778833108,0.51520813868992,0.27016664809733876,0.23134328358208955
55119,17664119.98004676,-3.139261620082065,0.8742961265710778,0.9199332424387523,0.1547706948913502,0.002748476393324898,0.786894439515342,20326.470588235294,0.31298660853316723,0.45482314697237075,0.5840340496210942,0.4506146017088774,0.36702849389416553
38079,416014392.1612425,1.6358665222601125,2.815834474012452,0.3761620164242865,0.49263372167612324,0,-2.9770267903444623,13631.29411764706,0.7402678293366552,0.9118719120738084,0.3165161424270736,0.6562186279458458,0.8697421981004071
21089,76896286.30985163,-1.3874307807151887,2.319943946672013,0.5274877089316942,0,0,0.18266880297503788,36037.470588235294,0.5281843662410464,0.09684531886024424,0.4325755216443476,0.35253506891521275,0.4871099050203528
39011,80826352.87152918,0.013210975381479528,1.5014267392226261,0.918563781285126,0,0,0.4991046571528971,45904.58823529412,0.533167237620679,0.27255766621438265,0.29149797570850206,0.36574095984785454,0.20081411126187246
39159,659640510.0502524,0.05431032223706467,0.9037252615302342,0.9717214543111152,0.9715412570471473,2.0065003696633413e-4,-1.242663364673112,58139.82352941176,0.7798193709124883,0.7728341123676571,0.3837849060521125,0.6454794631107527,0.5647896879240163
17153,2532244712.9797273,-2.463942103798942,0.6190446060637522,0.953833175331571,0.04376518074197217,0,-6.136771855765068,5573.529411764706,0.883213952039863,0.3863107263826613,0.06591923595972178,0.4451479714607487,0.4158751696065129
18051,21440421.253526982,3.2001855690371634,1.238697254763311,0.9087901900408989,0.984657622161545,0,1.3447009798631773,33397.470588235294,0.33852382435378386,0.9746580451722078,0.35118862244368315,0.5547901639898916,0.2706919945725916
48329,249383372.98018742,-1.3143626965608668,2.044189605693111,0.6278448209942463,0.02979550278033511,0,1.2606480544634635,159834.5294117647,0.6804733727810651,0.41022456491454184,0.4706737257344545,0.5204572211433538,0.5586838534599728
06039,180786457.5616455,1.6091511117155992,2.4071376813137713,0.4449994237738881,0.0751612654823287,0,1.5378295547943537,155204.23529411765,0.6452818436624105,0.8203346992492447,0.5409529741513547,0.66885650568767,0.676729986431479
48397,4228702706.4427695,1.0415885216562728,1.8167607185416101,0.9708117951309662,0.003633152479166742,0.006682048977049414,-2.3077031388551172,98173.70588235294,0.9075054500155715,0.5858195359511424,0.38534205335824767,0.6262223464416539,0.6448439620081411
20041,228543942.48953697,-1.8483578479634026,1.4060558476620684,0.7378480679178027,0.02103868656767637,0,-1.8714189405732993,19050.529411764706,0.6680161943319838,0.35028242826675515,0.23533686286722721,0.41787849515532205,0.49525101763907736
27031,36570814.73788986,1.0363645890431687,2.3944754573790306,0.38743066446024993,0.45816014381819853,0,-1.9520368559208463,5382.176470588235,0.4132668950482716,0.8727162602001832,0.34506384303955157,0.5436823327626689,0.7476255088195387
