fips,fy,oblig,oblig_pc,oblig_pos,oblig_pos_pc,pop
42071,2021,3573258759.355824,6422.519716149543,3596378600.2248435,6464.074958525072,556364
55041,2022,89537578.55964759,9582.360719140366,90957306.89057435,9734.300823049482,9344
48135,2022,531410405.08895034,3290.8744432062813,536337391.27538747,3321.3858761170886,161480
45057,2022,675554924.3482664,6446.44233358716,676847526.2339543,6458.776909527691,104795
33011,2022,3529973005.6357856,8280.354311882717,3563291112.06886,8358.509506221713,426307
17013,2022,31503275.501066346,7267.1915804074615,32008195.041412044,7383.666676219618,4335
22101,2022,488868590.6012455,10223.954128351295,667235016.0264432,13954.220679823558,47816
35057,2022,123457795.62272637,8017.781245793373,124490338.15313809,8084.838170745427,15398
51029,2022,106015031.83274598,6242.420763866571,106400459.68646966,6265.115685477811,16983
53045,2022,514544860.73281795,7540.4446310386875,517478138.6120102,7583.4306194790315,68238
12125,2022,67864759.92001292,4381.198187218394,67948231.47442587,4386.5869253987,15490
31027,2022,77029544.64917648,9207.452145490854,77945030.71344686,9316.881510094054,8366
35011,2022,39230710.639060155,23117.684525079643,39309352.708780035,23164.026345774917,1697
17115,2022,826079921.4820955,8149.236171631322,831354954.8723359,8201.274106209354,101369
17161,2023,3011846884.0152907,21219.304659151403,3027236991.757754,21327.73227765275,141939
48335,2023,53177819.19582589,5841.148857186499,53319830.740636885,5856.747664832698,9104
31123,2023,35125180.01918409,7752.191573423988,35132711.77956052,7753.853846735935,4531
01021,2023,339758381.9862664,7302.705684820341,371139663.6741301,7977.209321313919,46525
56017,2023,41663975.33766677,8956.142591931808,41798680.560783125,8985.099002747877,4652
39063,2023,790794377.9972061,10565.478616340082,852521439.0480287,11390.188505190972,74847
31151,2023,76137396.0059022,5196.737151450563,76970377.1207068,5253.592049737683,14651
19089,2023,66257252.27772348,7081.035831754139,66523319.801243685,7109.470963048379,9357
05011,2023,71895979.726475,7112.076340535661,73053166.84713219,7226.547318936808,10109
05099,2023,53781570.28925195,6618.455610294358,53961143.091351554,6640.55415842377,8126
37017,2023,240326453.62668452,8145.27888922842,241317615.13400105,8178.871890662635,29505
06107,2023,2055105357.7235262,4274.816811594303,2081139333.5857675,4328.969985430523,480747
18043,2023,527711469.99526966,6524.461190317619,530879440.55448055,6563.628997236475,80882
44003,2023,1288348884.33521,7500.430135269314,1291140936.7161248,7516.684733749344,171770
30081,2023,423588371.9122893,8869.10326449517,426229854.9527267,8924.410698340174,47760
53025,2023,554121349.2007929,5375.226497757187,569606110.4797913,5525.4356518682225,103088
39131,2023,897964891.3019413,33278.912326351456,901624278.6651733,33414.53058092774,26983
54005,2024,179254046.98,8745.806351483216,216407098.91999996,10558.504045667445,20496
27083,2024,158946961.19,6214.448965476796,161482761.38,6313.592734878993,25577
25011,2024,513232032.48,7241.777772008297,519624677.72999996,7331.97891563545,70871
23013,2023,326523027.26373094,7955.438730721444,327006843.73275435,7967.226482135132,41044
46091,2024,44086636.65,10031.089112627986,44304830.09,10080.734946530149,4395
05053,2024,116878972.44999999,6302.112177828102,117305320.98,6325.1008832093175,18546
05149,2024,126730602.09,6294.357906526274,127019120.1,6308.6877967616965,20134
48363,2024,172231043.48999998,5697.166600178624,183042802.65,6054.804758360623,30231
42009,2024,353376144.55999994,7417.168200155321,354513944.39000005,7441.049984048025,47643
48257,2024,779225473.8100001,3938.883954374738,786300373.37,3974.6466563041818,197829
04005,2024,1015878568.0799998,6998.288576683819,1064138790.0499998,7330.748548508207,145161
30107,2024,14327302.11,6961.760014577259,14380324.16,6987.523887269193,2058
53005,2024,5163427184.499998,23664.82049818964,5226781978.790001,23955.185749988545,218190
06071,2024,10804535176.659998,4879.477887702598,11273827288.84,5091.416712169775,2214281
27017,2024,286519660.20000005,7797.514225064636,291118682.16,7922.674708395701,36745
46003,2024,28234871.830000006,10259.764473110466,28444240.68,10335.843270348838,2752
48113,2024,27910602984.13,10508.399378368753,28788987854.02999,10839.11308692152,2656028
29195,2024,135313845.84,5801.236691961415,141593940.25,6070.479753483387,23325
13115,2008,582549329.2030739,6073.156618951584,582937993.1274773,6077.208493645642,95922
06067,2008,18098913555.46743,12979.36054200146,18238747390.14201,13079.640249435264,1394438
38077,2008,87607605.0223428,5313.416122170233,87640917.0769635,5315.436503940047,16488
27011,2008,57831711.82019471,10854.30026655306,57868332.64301185,10861.173544108831,5328
40119,2008,446534892.87159055,5953.798571621207,447014125.1537753,5960.18833538367,75000
13045,2008,582924400.9379269,5287.679840151003,582974720.9498261,5288.136290613615,110242
46089,2008,14281476.92002434,5674.007516894851,14281476.92002434,5674.007516894851,2517
48403,2008,125984119.36817643,11924.668184399094,126415357.96038687,11965.485845753608,10565
29145,2008,233889017.15376827,4060.5732144751437,233997688.90275857,4062.459876784003,57600
19167,2008,149866202.34569296,4491.853565090905,149906934.7245869,4493.074413277392,33364
18007,2008,56030074.876199916,6366.330516554927,56030074.876199916,6366.330516554927,8801
40013,2008,317626959.1857895,7662.339497401624,435429910.69759655,10504.183308749585,41453
34031,2008,3564507616.164895,7202.422320621565,3568850336.235674,7211.197194275403,494904
51045,2008,25435377.84040102,4922.658765318564,25435953.341694545,4922.770145479881,5167
51193,2008,121679868.8926237,7031.486211651181,121696686.93447542,7032.458071914211,17305
48175,2008,41557397.369360164,5800.865071099967,41557397.369360164,5800.865071099967,7164
24001,2008,638538087.3990159,8555.133945162195,638685565.0399625,8557.109850745766,74638
01041,2009,107987460.63578236,7700.189720178434,108065753.84951238,7705.772522070193,14024
20119,2009,75970942.49630134,16874.931696201984,76192215.2079921,16924.08156552468,4502
32015,2009,40635711.6663445,7179.454358011396,40662427.27719186,7184.174430599269,5660
24013,2009,1082989707.3005877,6483.88118938494,1086895017.5437632,6507.262360465091,167028
27167,2009,54168704.91826935,8253.649995165222,54169922.90368445,8253.835578803055,6563
13313,2009,524952191.8773787,5197.08334779454,525412259.37346137,5201.638065652183,101009
55680,2009,0,NA,0,NA,NA
53047,2009,348726238.4890543,8568.422774246403,350240585.7822312,8605.631238660193,40699
26149,2009,397127961.7285289,6466.091826831805,397261311.2167632,6468.263041450465,61417
49053,2009,725303085.022054,5290.7846421426675,726549185.0204961,5299.874423877335,137088
26129,2009,200228517.35411078,9161.26085990624,200235972.53609845,9161.60196449938,21856
26031,2009,205611651.0024442,7809.025864126252,205801951.23695096,7816.253370184237,26330
18021,2009,204016659.35965753,7583.980497366549,204016659.35965753,7583.980497366549,26901
19057,2010,474209152.95781326,11784.228845153282,482677498.34481174,11994.669574434327,40241
29005,2010,57302193.221681595,10131.222281061102,57302193.221681595,10131.222281061102,5656
02231,2010,8388591.3225134835,NA,8388591.3225134835,NA,NA
05073,2010,56352972.402240716,7369.291539458704,56352972.402240716,7369.291539458704,7647
21045,2010,84202149.21478198,5267.9022281520265,84300445.32074101,5274.051884430744,15984
06043,2010,173789013.2186478,9508.618111213427,179856740.74919343,9840.605173124333,18277
51683,2010,1281499736.523353,33536.578470725246,1297787463.729122,33962.824864679205,38212
35031,2010,511700852.691085,7139.380975975402,523984223.791117,7310.76170651594,71673
29039,2010,115793416.40088661,8289.313222198196,116257738.52608904,8322.552689962706,13969
19065,2010,157949053.38150293,7571.862578212029,159095200.16129345,7626.8072944052465,20860
31031,2010,31337317.242061034,5503.568184415355,31344935.97069753,5504.906211924399,5694
37123,2010,193303264.66526222,6971.158882947897,193381927.86148986,6973.9957395322535,27729
40087,2010,157481087.7304271,4534.04795815009,157723243.79611203,4541.019888754557,34733
46057,2010,36790369.69825582,6219.842721598618,36815198.22231037,6224.040274270562,5915
47095,2010,50714807.24160395,6479.469431660144,50800752.914923236,6490.45009772879,7827
51195,2010,375887482.832776,9041.842654497643,378535132.0138997,9105.530934617042,41572
05077,2010,90098603.91221558,8667.494363849502,90101889.4209676,8667.810430107513,10395
16047,2010,94196520.70839573,6088.586433223175,95447363.22032112,6169.437219334311,15471
18001,2010,164160543.71070087,4766.012765959264,164398407.08104154,4772.918565818184,34444
20061,2010,565265264.5479407,16039.07909508103,602738207.1302426,17102.352442477728,35243
20079,2010,222970000.46461615,6418.249869447788,223037814.69334635,6420.201919785445,34740
21089,2010,244573879.84303817,6630.713836059053,244597079.61720374,6631.342811907381,36885
21197,2010,74858321.21419099,5920.9302550178745,74858429.10700293,5920.938788816177,12643
26085,2010,88865127.61151418,7717.336310161892,88938561.19999003,7723.7135214928385,11515
37115,2011,140474742.36224836,6739.013785667948,140483239.36399993,6739.421413480448,20845
19157,2010,127218472.56139027,6722.244256876632,127271838.51841685,6725.064122505514,18925
45019,2010,10068944191.395298,28691.35519289707,10215023060.032524,29107.605459715403,350940
46017,2010,30471278.083497494,15755.572949067991,31105812.843884695,16083.667447717009,1934
41069,2010,11766735.404290643,8131.814377533271,11766735.404290643,8131.814377533271,1447
37095,2010,128882673.1081137,22179.086750664894,129239110.46298884,22240.425135602967,5811
04225,2010,43157.124775287084,NA,43157.124775287084,NA,NA
51149,2010,505474734.8154872,14181.996936633388,630825026.823374,17698.923371959318,35642
28139,2010,149043919.56825188,6718.532256051743,149107092.96749794,6721.3799570635565,22184
34025,2010,9223912883.76141,14630.425805500117,9425544715.496563,14950.242307607548,630461
12053,2011,2693723845.353844,15584.440837005237,2694009298.020735,15586.09231297468,172847
45021,2011,270931664.5532685,4863.686644884095,272294962.9522069,4888.160182249473,55705
39057,2011,2397476068.6509347,14657.54538627181,2441825969.049701,14928.689147192577,163566
17089,2011,2453810497.3671346,4726.956709304645,2455377593.9753757,4729.975523444695,519110
13057,2011,733838773.4524745,3370.3763041375382,735294798.1407523,3377.0635374715353,217732
34029,2011,21445328068.82311,37046.49712343077,21459256751.025482,37070.55872246471,578876
28053,2011,123205390.38654831,13226.558280896223,123228552.49094552,13229.044819210469,9315
54003,2011,861326065.0439116,8145.466508836628,869879498.8105427,8226.355397620104,105743
50021,2011,446537569.2158945,7292.195137027754,447249760.0814118,7303.825591269891,61235
29175,2011,141449924.7057441,5594.886666630176,143481413.20956692,5675.239823177238,25282
16011,2011,245843487.21590763,5356.884213625338,246355159.43867815,5368.033456925416,45893
30041,2011,183645946.76643234,11202.021884008316,184671370.29289117,11264.570592466218,16394
51157,2011,56133957.50214747,7508.555043090887,56161610.048144884,7512.253885519647,7476
35023,2011,30395721.138789892,6276.217455872371,30539565.351619594,6305.918924554944,4843
06023,2011,983441265.9939377,7271.661128442416,987789623.1796916,7303.813307747473,135243
56013,2011,258948778.55719474,6390.798848865834,263452688.20501116,6501.954347466896,40519
33019,2011,409601526.7545621,9415.69414635102,410004337.7839415,9424.953744286275,43502
06049,2011,94932743.78595904,9983.462381528976,99639165.55987419,10478.406305591985,9509
37185,2011,120317516.91142933,5729.951276856335,120340527.00972265,5731.047100186811,20998
13313,2011,451888473.05131006,4390.676963188011,452423807.2833224,4395.878422884983,102920
54077,2011,200626295.31027383,5960.37716310974,200785419.8181589,5965.104569761108,33660
16029,2012,36870714.23427921,5445.386831233083,37344402.60448444,5515.34523770262,6771
51810,2012,13454325797.123081,30231.450816375644,13515993502.92703,30370.016229691963,445044
13231,2012,74884513.69031042,4214.09756276367,74921707.27506272,4216.190617617486,17770
51165,2012,465885336.01369303,6039.7129265293315,466060495.1015562,6041.983679706966,77137
26123,2012,276354767.3193036,5771.941087309751,276419281.5526503,5773.2885305175605,47879
20195,2012,19834297.762833524,6744.065883316397,19929765.001463454,6776.526692099101,2941
32510,2012,2911909352.7884145,53614.474753064045,3067020737.7866445,56470.4068674813,54312
30013,2012,742427700.5557353,9095.926350196458,746971170.3156914,9151.59111900825,81622
35053,2012,216836634.8641379,12408.391122411324,218089031.08516613,12480.059003442982,17475
40097,2012,262223573.97814262,6372.22847508305,262347746.69640177,6375.245964773681,41151
17001,2012,400645261.5791468,5967.399895428094,401552942.13889915,5980.919318710424,67139
36031,2012,292114004.46639794,7514.1866100681145,292287349.20672786,7518.645638758273,38875
17141,2012,343582291.21268666,6510.199545488227,343990518.51958895,6517.934639222164,52776
15007,2012,1884714911.545267,27445.572534916733,1892106832.7572541,27553.215079979236,68671
51690,2012,93962349.74787176,6964.3010486119,94327623.58778712,6991.374413562638,13492
50025,2012,364776476.4514974,8291.12820373437,365438505.79098547,8306.175693039946,43996
51730,2012,313885172.6602873,9810.137912873088,316201885.78876793,9882.544248930115,31996
17171,2012,34439792.60466324,6514.051939599629,34480641.55420896,6521.778239873077,5287
26079,2012,100998065.66052194,5905.974250659139,101014622.20512673,5906.942413024193,17101
42103,2012,472400463.28381234,8393.604649594221,476685144.23678464,8469.734799253472,56281
02100,2012,13559425.656644471,5261.709606769294,13906858.733557936,5396.530358384919,2577
51105,2012,181666251.35063982,7144.338970844731,182236388.16496047,7166.760585376769,25428
50007,2012,1249007812.2357986,7871.583774402694,1277668192.6463895,8052.209214210291,158673
48363,2012,184599159.4609419,6624.292513042018,184732826.61564356,6629.08912389721,27867
06031,2012,637399525.0521466,4221.440516667527,640879073.5374793,4244.48525764767,150991
08059,2012,5237194944.8423605,9581.368060933477,5447245341.901319,9965.652050122975,546602
47185,2012,144880034.6126507,5565.673028798383,144919037.7219785,5567.171361913814,26031
01063,2013,74605550.24710248,8528.297924908835,74683130.56469758,8537.166273970917,8748
22031,2013,147042231.43667546,5428.1158934133955,147111549.3036724,5430.674786949404,27089
31081,2013,59390122.02565714,6510.647010047922,59516803.060105555,6524.534428864893,9122
51091,2013,21625172.178389143,9807.334321264918,21636504.77034388,9812.473818750059,2205
44003,2013,1719863492.5005097,10464.130084939643,1723991929.693816,10489.248650469195,164358
01013,2013,130459623.37862031,6408.902700855782,130483411.58792074,6410.0713100766725,20356
55099,2014,102187653.12027472,7482.437806273319,102244255.4763605,7486.58237360771,13657
26065,2013,18232754746.643936,64174.30651411212,19289554850.514565,67893.95363997623,284113
55005,2013,267919279.54835373,5877.871910409024,268646824.1553048,5893.833486656826,45581
04021,2013,1975510062.9123743,5125.895990410885,2012366238.1527762,5221.527455131517,385398
42059,2013,233010631.03962106,6155.183617910531,233067735.66885307,6156.692087617632,37856
29117,2013,84910730.37127711,5708.668170719182,85239192.4067257,5730.751136663016,14874
04027,2013,1247449596.7526047,6162.679561074028,1266126031.547581,6254.945319373485,202420
56031,2013,74318730.07394357,8532.575209407987,74593239.93631546,8564.0918411384,8710
17063,2013,305920003.0286528,6095.602507196142,305926724.1874968,6095.736429503592,50187
16083,2013,373533239.82992744,4675.360350338291,374920367.4521734,4692.722450398946,79894
42081,2013,1075881854.6878355,9227.275379404753,1077323874.4715688,9239.642828106562,116598
51177,2013,739680587.800028,5806.334681926871,760354367.6082759,5968.619439276217,127392
55107,2013,90728114.07775766,6315.035433824574,90739671.54410122,6315.839879174582,14367
22051,2013,41692128074.143265,96006.4110175913,41742279425.32251,96121.89687683646,434264
19019,2014,113724065.29773597,5381.85913102721,114226541.97800006,5405.638255548723,21131
48407,2014,159709780.69069573,5904.461558308837,159837520.66956168,5909.184098102025,27049
51089,2014,380436910.3582488,7282.901207156781,382392988.3484884,7320.34742325341,52237
36071,2014,2114245002.896677,5640.31800583355,2126866319.0466528,5673.988766147749,374845
30027,2014,95293905.08475846,8411.501905265995,96097486.50090785,8482.433268682837,11329
30017,2014,85631335.50078657,7131.190498066837,87340852.97768399,7273.555377888407,12008
38019,2014,76893498.22095867,19987.912196765963,80687267.57055023,20974.07527178327,3847
20135,2014,35114402.524457626,11367.563135143291,35174475.36721918,11387.010478219223,3089
24510,2014,17234723953.42561,27638.042411765495,17717501879.389446,28412.237393321935,623587
37083,2014,355772913.21922153,6733.9146597622985,356230148.9509679,6742.5690184348405,52833
40071,2014,340496009.06622994,7491.496536186881,341581027.3250226,7515.368799916891,45451
37059,2014,227182931.52067062,5506.2636399493595,239439876.19799206,5803.3368767539705,41259
35045,2014,622639944.4742885,4823.525336015993,628708127.5682926,4870.5349041577,129084
16053,2014,107272782.46317178,4679.088478721616,109334782.55245173,4769.030033693262,22926
41017,2014,1050376727.1046971,6196.474155839687,1054444391.0121273,6220.470474138275,169512
39145,2014,488274972.547555,6302.273898336969,489513019.56248295,6318.253647096945,77476
21239,2014,138070796.8129181,5396.341624830692,138812573.42911258,5425.33312862943,25586
13159,2014,76386720.53398204,5645.312285417341,76798692.93697613,5675.758845390299,13531
05011,2014,73333490.60690758,6662.44122893682,73899596.58639105,6713.872679784778,11007
08101,2014,1061579406.3771245,6579.113304600539,1069520212.427963,6628.32626259924,161356
56019,2014,64900395.89125253,7562.385911355457,67059834.5396097,7814.010083851049,8582
12017,2014,1362511165.6679718,9814.38301832463,1364166875.1247132,9826.30935491913,138828
05117,2014,124968161.14868703,14971.625871413326,126471452.86017337,15151.725513378864,8347
56037,2014,193067109.8598984,4295.34372741609,195382863.56796408,4346.864455992793,44948
09009,2014,5894998324.939633,6831.73114023263,5935643864.259772,6878.835376973493,862885
21173,2015,153276689.57472405,5558.336581618946,153909777.91969165,5581.294528564391,27576
31101,2015,63268345.048418455,7776.345261605022,63403142.23448528,7792.913253992783,8136
46037,2015,52797056.166015774,9606.451267470118,52922891.357527345,9629.347044673825,5496
29041,2015,48248555.197230875,6368.605490658774,48431470.41269221,6392.749526490525,7576
51127,2015,116675703.15719584,5725.852831977025,116809551.11166921,5732.421411967866,20377
13211,2015,107610328.00113517,5995.672386958723,108162660.76144412,6026.446443138184,17948
47085,2015,128134922.83974099,7057.053634396706,128317906.42655857,7067.131487941761,18157
45047,2015,481579103.69548386,6883.438204961034,485431327.6998069,6938.499867067936,69962
05143,2015,1060280661.3868575,4724.242589745126,1072142914.5045946,4777.09667209333,224434
31041,2015,99452268.7075585,9184.731132947774,101208899.69813558,9346.96155320794,10828
17097,2015,4798171049.803726,6809.673777167439,4826574483.218277,6849.98457761556,704611
12075,2015,314748098.77777797,7947.983605913436,314842266.2258471,7950.361511725641,39601
08027,2015,44387302.42841602,10010.668116467303,44389524.56366792,10011.16927462064,4434
24121,2015,-17205.335482264985,NA,0,NA,NA
21217,2015,166669066.7251969,6514.07280251688,167033695.49578488,6528.3239074409785,25586
36015,2015,581380180.2059108,6705.267057331305,585706814.3370153,6755.167687411514,86705
13311,2015,199027115.29251507,7011.2063723716865,199338977.44322842,7022.192462860761,28387
16013,2016,104043671.33371069,4715.967334498717,108737966.73731442,4928.744752847177,22062
26139,2016,1365149377.0711267,4811.743518325367,1376648535.9492595,4852.274616333675,283712
37009,2016,181003912.63849422,6804.658369868204,182583882.43227002,6864.055730536467,26600
19047,2016,126303414.74573402,7384.869013958605,127325122.49648023,7444.607524789816,17103
17133,2016,183645058.61044902,5415.181747720609,183738830.90158787,5417.946831645324,33913
29011,2016,75082309.24243765,6349.455327056037,75237748.06460533,6362.600259163241,11825
21203,2016,100942072.26437776,5982.816042222485,102157108.55324434,6054.830995332168,16872
36051,2016,373586057.4084421,5837.2821470069075,383502107.3547602,5992.220427418129,64000
26161,2016,3117108622.727421,8513.549982185315,3189616900.233045,8711.58698357995,366135
30089,2016,113650260.52758048,9912.800743792453,139873237.9581464,12200.02075518067,11465
21199,2016,451715610.2169611,7056.623033086421,455606285.7728685,7117.402492819717,64013
20209,2016,872382599.3117223,5294.065596454303,879158795.924488,5335.187037196881,164785
51085,2016,889304993.6662478,8527.23169686689,894061868.0302168,8572.843686165661,104290
26095,2016,42256890.964073256,6670.385313981572,42680569.686488934,6737.2643546154595,6335
42103,2016,473800515.6293213,8621.60887324759,475899256.59751457,8659.799046447359,54955
40115,2016,287951754.0934751,9114.704801642032,288973368.014736,9147.04254288225,31592
20091,2016,2853314770.7209773,4869.013200551141,2886147997.4057336,4925.041163461232,586015
06071,2016,9303633044.26897,4363.887241913061,9654931837.73357,4528.664626791107,2131960
28035,2016,554593476.3472408,7339.387490699814,562822611.1579515,7448.290338758556,75564
47049,2016,136718407.56186795,7578.625696334144,144879484.20941573,8031.013537107302,18040
29027,2017,777105040.061254,17275.91125475199,814837965.6300018,18114.756249833306,44982
21147,2017,115364042.13356115,6640.803714803197,115639810.82753447,6656.678035202306,17372
54033,2017,965070700.3598896,14212.071281347318,1012642162.6312861,14912.630331069673,67905
12095,2017,12765122070.624472,9414.355313196324,13150913945.905285,9698.879172094306,1355921
42001,2017,673187595.228846,6563.713609610245,696711646.6795303,6793.077813220591,102562
48145,2017,101063739.73991269,5828.35869318989,105226382.1864922,6068.41881121639,17340
36011,2017,474152688.0916418,6121.495643926847,476873305.63491505,6156.619874703578,77457
48185,2017,147112841.9975307,5262.487640763037,153432277.5425897,5488.545073961355,27955
23019,2017,1153279179.7348254,7605.124994129878,1161621796.879442,7660.139120178324,151645
39165,2017,1012599090.1062888,4427.456243988163,1088194187.7280219,4757.985858571468,228709
08005,2017,6961300048.799796,10801.454896520589,7062834359.779136,10958.999934488276,644478
36027,2017,1806019347.843885,6152.444592290398,1835408084.0605907,6252.561222506228,293545
22089,2017,285265143.59456825,5421.230398984573,290246412.64328897,5515.895337196674,52620
36095,2017,198777949.50694716,6359.87680393368,203608543.11483377,6514.431070703368,31255
13029,2017,205254069.59774658,5547.557220404513,206016934.69121513,5568.175753161305,36999
25021,2017,3936012890.551222,5618.068096801768,3994280295.392545,5701.2360785449955,700599
22005,2017,846324573.11454,6870.800337031588,853393268.7596316,6928.186826758499,123177
20115,2017,79945654.5218763,6692.813270981692,81202307.0657088,6798.01649775712,11945
29021,2017,510434526.89205146,5757.2132516586,512570503.38782823,5781.305023548705,88660
55089,2017,501890348.79858166,5674.732299883333,528928782.95455736,5980.44823168094,88443
29037,2018,600888008.7263633,5735.360733865583,607608102.3005097,5799.5027374558285,104769
48031,2017,74077529.87545165,6452.184467855732,76085414.84914218,6627.072106013603,11481
01101,2017,3245884022.151281,14282.375298225776,3311880606.46,14572.77014260885,227265
53049,2018,251130577.61059237,11376.758974838831,252502595.99716604,11438.914378778927,22074
24015,2018,663718082.4518433,6466.214123103574,667464110.7257553,6502.709468899841,102644
26099,2018,8787981264.764515,10068.780486556998,8931819285.76629,10233.582096329941,872795
05015,2018,178734379.74692324,6361.3332294167785,179722633.23926342,6396.506147961114,28097
42003,2018,22544146524.627663,18520.0841257094,24731829032.078438,20317.271880591612,1217281
55039,2018,609034341.1124917,5912.897361311946,611565216.3119094,5937.468726632843,103001
37081,2018,3188070074.6481996,5985.783278567874,3202913590.5693927,6013.652825759693,532607
45001,2018,171541400.37067503,6976.91464475841,172140825.71224302,7001.294412178917,24587
27059,2018,205658288.9029208,5147.892087682623,218930957.06583792,5480.124081748133,39950
48269,2018,12660320.30663522,45870.725748678335,13131994.63586527,47579.690709656774,276
31033,2018,82214944.00206238,8857.460030388103,82409817.77954803,8878.454835116143,9282
12009,2018,11629972584.4481,19539.505991146045,11748652225.911293,19738.89954504815,595203
51145,2018,162709195.1003839,5570.325063347617,162834708.53939202,5574.621997240398,29210
24033,2018,10582268982.572765,11633.737842517323,10869335958.557552,11949.32818966793,909619
37183,2018,7004631632.678782,6418.771134884472,7093639585.27409,6500.334549900977,1091273
51013,2019,10398492071.00878,43904.76381304321,10813930939.75734,45658.839816237574,236842
13173,2019,45300456.88149508,4346.201370190452,45413853.77953801,4357.080857674184,10423
17075,2019,263279089.47930157,9710.079275625196,263318898.97744635,9711.547502303103,27114
28047,2019,1870890946.682517,8991.209855260078,1907634967.261826,9167.795882650067,208080
21117,2019,902040133.9409349,5401.502616444119,911510937.1199055,5458.214691911912,166998
48435,2019,19584237.986638777,5186.503704088659,19977729.872164425,5290.712360213036,3776
39041,2019,998923854.2273846,4775.495653094674,1017722829.5564061,4865.36679250781,209177
51700,2019,6110304565.12814,34092.92545754298,6244968022.416837,34844.290821128954,179225
42095,2019,1877612510.911011,6150.359535879624,1910661716.3824008,6258.616428525479,305285
27049,2019,315292716.48185885,6803.899794602047,316896563.0739105,6838.510208759398,46340
05113,2020,165750007.6153292,8639.11224931352,166725564.18824875,8689.95956365312,19186
47115,2020,225228571.2694842,7792.02806675261,226304224.57197657,7829.241465904742,28905
12069,2020,3005094932.811768,7780.422777696052,3009461774.859874,7791.728868883625,386238
51089,2020,403623775.9996038,7937.849590929905,405019830.58565015,7965.305038264045,50848
37077,2020,422284665.8414383,7020.409732862933,455689323.50562406,7575.7564048083,60151
13103,2020,318688029.1760565,4888.453018408033,320321962.38321215,4913.516418935025,65192
37177,2020,43142264.00696559,13340.217689228693,43201431.29792838,13358.51307913679,3234
38067,2020,85716340.93965255,12557.330931680714,86315590.12264459,12645.12014688611,6826
46137,2020,38993302.79865121,16294.735812223656,41211852.95825038,17221.835753552186,2393
42049,2020,1908578150.2280169,7049.513185126697,2003176303.9921427,7398.920377160818,270739
48493,2020,303197508.0909387,6057.771235158912,311209938.1381519,6217.856549082973,50051
17019,2020,1985483459.6211953,9626.49312307854,2001355347.7283921,9703.446985863857,206252
08001,2020,4138561355.84256,7950.866841702691,4182247914.9948196,8034.796010494988,520517
34001,2020,2218862209.1711087,8092.248643930286,2244268255.170869,8184.905159706447,274196
55027,2020,529797847.6200279,5929.864877552246,530405391.6094058,5936.664931158285,89344
37013,2020,405968536.04873025,9084.102395362055,406077418.0847118,9086.538780145711,44690
33011,2020,4155284177.8829317,9825.015966942281,4261494196.3549848,10076.145632848504,422929
24009,2020,515817999.2522408,5551.1455887500215,523857691.860139,5637.667393378666,92921
34007,2021,3598623119.723134,6865.295472747959,3656226743.590269,6975.189141796399,524176
08075,2021,143340452.91144237,6823.136562806662,143825470.3993277,6846.223838505698,21008
39143,2021,421309720.5858744,7168.910830299552,423199061.75764066,7201.059431973331,58769
46005,2021,129346270.4475068,6742.05214738112,130071647.30133854,6779.8617305884045,19185
37017,2021,285327292.55841565,9655.09246610773,298082650.88576627,10086.716665057062,29552
13269,2021,47247008.45156352,6080.696068412294,48478040.75574605,6239.130084394601,7770
55021,2021,419271694.20845234,7174.3958625676305,423902367.46408284,7253.6339401793775,58440
42079,2021,2886617017.9375334,8855.332519173351,2990267042.0921383,9173.301762687746,325975
49033,2021,27211058.426971547,10469.818555972122,27712285.76527996,10662.672476060008,2599
18147,2021,143096927.19324902,7212.183216231491,148299809.28594965,7474.412040015606,19841
41049,2021,70790706.14743577,5727.866829633123,70954230.09189817,5741.097992709619,12359
42001,2022,682159487.4720746,6434.4349252674065,690072148.1318563,6509.070697452827,106017
18021,2022,167005152.58810377,6331.228773527325,167497717.61278117,6349.902100719583,26378
48281,2022,211908083.15401927,9298.700388521624,213862363.98405358,9384.455833255237,22789
31173,2022,199650167.5338957,30485.595897678377,207922037.39009672,31748.669627438805,6549
36105,2022,478156461.01413226,5994.339346782322,482135543.3227946,6044.222536891919,79768
21173,2022,165246975.0117473,5829.2286937966455,165749253.95002216,5846.947013899469,28348
19153,2022,3918962053.383217,7818.206589747091,3992688224.8857193,7965.287993451952,501261
22105,2022,778440907.7146542,5693.104185606025,783464132.8888178,5729.841391964089,136734
37123,2022,157933363.65901884,6101.582586115703,165076176.5685893,6377.537342319166,25884
20073,2022,52260448.16369412,8832.25421052799,52359324.52715369,8848.964767137686,5917
22013,2022,91501610.78667891,7246.504378449268,91810518.32189733,7270.968426538158,12627
06085,2022,15250037460.228231,8095.990854062947,15549357200.648132,8254.894718214095,1883653
48497,2022,372924597.8694221,4978.96659371725,373892370.9502656,4991.887462620369,74900
39139,2022,744526438.1740767,5943.468708481629,745836382.6223025,5953.925843968951,125268
16057,2022,318482698.05767924,7705.848005266858,326999785.5793221,7911.92319330564,41330
05083,2023,168051423.67053717,7867.576014538257,169327104.58672172,7927.298903872739,21360
19075,2023,76711227.66566147,6180.408287597605,76743917.52020982,6183.042017419418,12412
46107,2023,18437343.121842325,7631.350629901624,18637882.45228978,7714.355319656365,2416
27151,2023,71700057.36952393,7402.442429230222,72513319.33256488,7486.405051885698,9686
06049,2023,78112779.42533273,9118.93292380723,80220352.52921946,9364.972277518033,8566
